row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
84,T2T,0.0,1.0000000037252903,1.0000000037252903,0.0
85,IAF_SM2T,0.6045311405323446,0.39546886303287465,1.0000000035652192,0.6045311383770585
85,ITF_SM2T,0.3336592372506857,0.6663407348096371,0.9999999720603228,0.3336592465730174
85,SM2T,1.0000000232830644,0.0,1.0000000232830644,1.0
85,T2T,0.0,1.0000000079162419,1.0000000079162419,0.0
86,IAF_SM2T,0.3913632221519947,0.6086367331445217,0.9999999552965164,0.39136323964729486
86,ITF_SM2T,0.43051212280988693,0.5694878995418549,1.0000000223517418,0.43051211318719135
86,SM2T,1.0000000237487257,0.0,1.0000000237487257,1.0
86,T2T,0.0,0.9999999515712261,0.9999999515712261,0.0
87,IAF_SM2T,0.4476614408195019,0.5523386057466269,1.0000000465661287,0.44766141997364256
87,ITF_SM2T,0.05517151008825749,0.9448284357786179,0.9999999458668754,0.055171513074863884
