sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
38,5,7,3,0.9354893565177917,0.912870929175277
38,5,11,3,0.9397244453430176,0.912870929175277
38,5,19,3,0.9816491603851318,0.957427107756338
38,5,13,3,0.9409154653549194,0.912870929175277
38,5,21,3,0.9675353765487671,0.912870929175277
38,5,25,3,0.962532103061676,0.912870929175277
38,5,14,3,0.9827306270599365,0.957427107756338
38,5,22,3,0.9730832576751709,0.912870929175277
38,5,26,3,0.9827306270599365,0.957427107756338
38,5,28,3,0.9822725057601929,0.912870929175277
38,5,15,4,0.9999998807907104,1.0000000000000002
38,5,23,4,0.9816491603851318,0.957427107756338
38,5,27,4,0.9999998807907104,1.0000000000000002
38,5,29,4,0.9897086024284363,0.957427107756338
38,5,30,4,0.9827306270599365,0.957427107756338
43,5,31,5,1.0,1.0000000000000002
43,5,0,0,0.7792950868606567,0.17407765595569785
43,5,1,1,0.8004478216171265,0.17407765595569785
43,5,2,1,0.8244873285293579,0.2401922307076308
43,5,4,1,0.8399606943130493,0.23145502494313797
43,5,8,1,0.7907527089118958,0.15430334996209197
43,5,16,1,0.7884368300437927,0.1601281538050872
43,5,3,2,0.875098705291748,0.7833494518006402
43,5,5,2,0.8557523488998413,0.2401922307076308
43,5,9,2,0.8399606943130493,0.23145502494313797
43,5,17,2,0.7884368300437927,0.1601281538050872
43,5,6,2,0.8548437356948853,0.3333333333333334
43,5,10,2,0.8184647560119629,0.2401922307076308
43,5,18,2,0.848696231842041,0.6963106238227913
43,5,12,2,0.8399606943130493,0.23145502494313797
43,5,20,2,0.9623503684997559,0.7833494518006402
43,5,24,2,0.9597207307815552,0.8215838362577493
43,5,7,3,0.8632771968841553,0.8333333333333336
43,5,11,3,0.884517252445221,0.7833494518006402
43,5,19,3,0.8734865188598633,0.7302967433402217
43,5,13,3,0.9082484245300293,0.8215838362577493
43,5,21,3,0.8644860982894897,0.7302967433402217
43,5,25,3,0.9765686988830566,0.912870929175277
43,5,14,3,0.8752411603927612,0.3857583749052299
43,5,22,3,0.8736199736595154,0.7500000000000002
43,5,26,3,0.9867154359817505,0.8703882797784891
43,5,28,3,0.9600081443786621,0.7833494518006402
43,5,15,4,0.9248632192611694,0.916666666666667
43,5,23,4,0.8293700218200684,0.3857583749052299
43,5,27,4,1.0,1.0000000000000002
43,5,29,4,0.9623503684997559,0.7833494518006402
43,5,30,4,0.9966503381729126,0.957427107756338
44,5,31,5,0.9999999403953552,1.0
44,5,0,0,0.8457323312759399,0.6482037235521644
44,5,1,1,0.905799388885498,0.8401680504168059
44,5,2,1,0.9470319151878357,0.8043996665398437
44,5,4,1,0.8803333044052124,0.8401680504168059
44,5,8,1,0.8912010788917542,0.7312724241271307
44,5,16,1,0.9771369695663452,0.8401680504168058
44,5,3,2,0.9590082764625549,0.9101820546182063
44,5,5,2,0.8253878355026245,0.3834824944236853
44,5,9,2,0.8572205305099487,0.40422604172722154
44,5,17,2,0.967202365398407,0.9101820546182063
44,5,6,2,0.9526553750038147,0.9101820546182063
44,5,10,2,0.8646742105484009,0.29250896965085227
44,5,18,2,0.9850460290908813,0.8744746321952066
44,5,12,2,0.8572205305099487,0.40422604172722154
44,5,20,2,0.9906530380249023,0.9417419115948378
44,5,24,2,0.9599366188049316,0.8072073527955753
44,5,7,3,0.909928023815155,0.5007733956671916
44,5,11,3,0.8913649320602417,0.420084025208403
44,5,19,3,0.9892278909683228,0.9417419115948378
44,5,13,3,0.8816737532615662,0.5833833511969481
44,5,21,3,0.9679069519042969,0.9393364366277241
44,5,25,3,0.9906530380249023,0.9417419115948378
44,5,14,3,0.9132149815559387,0.4900980294098035
44,5,22,3,0.9900182485580444,0.9417419115948378
44,5,26,3,0.9850460290908813,0.8744746321952066
44,5,28,3,0.9906530380249023,0.9417419115948378
44,5,15,4,0.9160546064376831,0.5007733956671916
44,5,23,4,0.9925589561462402,0.9701425001453321
44,5,27,4,0.9938646554946899,0.9723055853282466
44,5,29,4,0.9923669099807739,0.9701425001453321
44,5,30,4,0.9977129697799683,0.9723055853282466
60,4,15,4,1.0,1.0000000000000002
60,4,0,0,0.8114255666732788,0.18181818181818182
60,4,1,1,0.7943125367164612,0.17407765595569785
60,4,2,1,0.8529759645462036,0.7462025072446365
60,4,4,1,0.8598983287811279,0.2611164839335468
60,4,8,1,0.8079822063446045,0.12309149097933275
60,4,3,2,0.8529759645462036,0.7462025072446365
60,4,5,2,0.8928493857383728,0.3481553119113957
60,4,9,2,0.8079822063446045,0.12309149097933275
60,4,6,2,0.9170489311218262,0.4181210050035455
60,4,10,2,0.9555895328521729,0.9534625892455927
60,4,12,2,0.9461677074432373,0.48349377841522834
60,4,7,3,0.9170489311218262,0.4181210050035455
60,4,11,3,0.9555895328521729,0.9534625892455927
60,4,13,3,0.9461677074432373,0.48349377841522834
60,4,14,3,1.0,1.0000000000000002
65,6,63,6,1.0,1.0
65,6,0,0,0.8148108720779419,0.20000000000000004
65,6,1,1,0.8913938999176025,0.7333333333333334
65,6,2,1,0.9199440479278564,0.7877263614433764
